1993.05.09,00:00,1.53700,1.54450,1.51800,1.53870,8063
1993.05.16,00:00,1.53650,1.56030,1.52370,1.54250,13705
1993.05.23,00:00,1.54000,1.56800,1.52890,1.56070,12105
1993.05.30,00:00,1.56050,1.56700,1.50600,1.50850,13945
1993.06.06,00:00,1.50630,1.54050,1.50600,1.52150,14865
1993.06.13,00:00,1.51900,1.53550,1.49200,1.49750,15045
1993.06.20,00:00,1.49400,1.49800,1.46370,1.47620,12365
1993.06.27,00:00,1.47850,1.52550,1.47500,1.50700,16015
1993.07.04,00:00,1.50800,1.51450,1.47650,1.48000,11115
1993.07.11,00:00,1.48400,1.50520,1.47200,1.48600,14275
1993.07.18,00:00,1.48450,1.52200,1.48300,1.50350,13445
1993.07.25,00:00,1.50400,1.50580,1.47500,1.48150,11425
1993.08.01,00:00,1.47900,1.50950,1.47590,1.49790,14085
1993.08.08,00:00,1.49700,1.49900,1.45500,1.45900,12545
1993.08.15,00:00,1.46000,1.52150,1.45950,1.51500,16485
1993.08.22,00:00,1.51450,1.51900,1.47800,1.50300,15455
1993.08.29,00:00,1.50380,1.53230,1.48470,1.53000,16175
1993.09.05,00:00,1.52900,1.55800,1.52380,1.55250,14475
1993.09.12,00:00,1.54850,1.55800,1.52400,1.53200,14875
1993.09.19,00:00,1.53000,1.54350,1.49150,1.50800,17265
1993.09.26,00:00,1.51450,1.51950,1.48850,1.50400,11805
1993.10.03,00:00,1.49500,1.53900,1.49330,1.53400,13085
1993.10.10,00:00,1.53300,1.53950,1.50800,1.51050,11905
1993.10.17,00:00,1.50750,1.50900,1.47000,1.47200,12725
1993.10.24,00:00,1.47850,1.49800,1.47250,1.47800,13395
1993.10.31,00:00,1.48250,1.48830,1.47050,1.48200,10985
1993.11.07,00:00,1.48500,1.49810,1.46350,1.49200,11155
1993.11.14,00:00,1.49180,1.49650,1.46900,1.47350,10225
1993.11.21,00:00,1.47300,1.49550,1.46930,1.47850,9495
1993.11.28,00:00,1.48150,1.49630,1.47550,1.49000,10015
1993.12.05,00:00,1.49270,1.50600,1.48600,1.49500,9805
1993.12.12,00:00,1.49350,1.49800,1.47600,1.48740,8135
1993.12.19,00:00,1.48750,1.49150,1.48330,1.48870,2052
1994.01.02,00:00,1.47800,1.49600,1.47400,1.49300,9165
1994.01.09,00:00,1.49200,1.50700,1.48670,1.49280,9505
1994.01.16,00:00,1.48820,1.50400,1.48700,1.49230,9325
1994.01.23,00:00,1.49100,1.51200,1.48950,1.49540,8195
1994.01.30,00:00,1.49300,1.50970,1.47200,1.47690,12535
1994.02.06,00:00,1.47400,1.48850,1.45400,1.46250,10785
1994.02.13,00:00,1.46400,1.49400,1.46250,1.48200,11905
1994.02.20,00:00,1.48000,1.49430,1.47170,1.48860,10165
1994.02.27,00:00,1.48850,1.50050,1.48250,1.49010,8665
1994.03.06,00:00,1.48900,1.50600,1.48500,1.50010,7115
1994.03.13,00:00,1.50030,1.50110,1.48450,1.49110,8265
1994.03.20,00:00,1.48900,1.50400,1.48040,1.49710,9435
1994.03.27,00:00,1.49900,1.50100,1.47100,1.47370,11275
1994.04.03,00:00,1.46950,1.47880,1.46070,1.47610,7725
1994.04.10,00:00,1.47700,1.48050,1.46600,1.47160,7085
1994.04.17,00:00,1.47080,1.49900,1.46760,1.48860,8945
1994.04.24,00:00,1.48850,1.52600,1.48800,1.52000,10485
1994.05.01,00:00,1.51600,1.52100,1.48900,1.49360,9525
1994.05.08,00:00,1.49060,1.50350,1.48500,1.49910,7845
1994.05.15,00:00,1.49760,1.51520,1.49530,1.50650,8525
1994.05.22,00:00,1.50500,1.51320,1.50230,1.51080,6745
1994.05.29,00:00,1.51020,1.52080,1.50150,1.50550,7425
1994.06.05,00:00,1.50400,1.51320,1.50200,1.50950,7205
1994.06.12,00:00,1.50850,1.53800,1.50700,1.53550,8935
1994.06.19,00:00,1.53420,1.55690,1.52700,1.55300,12015
1994.06.26,00:00,1.55370,1.55950,1.52960,1.53800,12795
1994.07.03,00:00,1.53480,1.55330,1.53220,1.55000,10155
1994.07.10,00:00,1.55500,1.57700,1.55300,1.56200,10405
1994.07.17,00:00,1.56160,1.56650,1.52000,1.52750,13415
1994.07.24,00:00,1.53070,1.54530,1.52050,1.54400,10515
1994.07.31,00:00,1.55250,1.55350,1.53300,1.54200,8895
1994.08.07,00:00,1.54380,1.55460,1.52960,1.54800,10505
1994.08.14,00:00,1.54490,1.55430,1.52620,1.54770,12185
1994.08.21,00:00,1.54900,1.56250,1.52300,1.53050,13665
1994.08.28,00:00,1.52770,1.55260,1.52040,1.55260,11975
1994.09.04,00:00,1.54650,1.55700,1.53850,1.55380,10785
1994.09.11,00:00,1.55160,1.59020,1.54950,1.57920,12675
1994.09.18,00:00,1.57790,1.58420,1.56220,1.57870,10345
1994.09.25,00:00,1.57660,1.58690,1.56850,1.57770,10365
1994.10.02,00:00,1.57660,1.59700,1.57290,1.58630,9315
1994.10.09,00:00,1.58500,1.59780,1.57580,1.59670,8235
1994.10.16,00:00,1.59100,1.63590,1.59100,1.62650,12045
1994.10.23,00:00,1.62710,1.64200,1.61550,1.62310,10335
1994.10.30,00:00,1.61850,1.64500,1.60470,1.61620,16135
1994.11.06,00:00,1.61640,1.62470,1.59350,1.59810,11195
1994.11.13,00:00,1.59520,1.59700,1.56310,1.56670,10955
1994.11.20,00:00,1.56540,1.57660,1.55950,1.56310,6605
1994.11.27,00:00,1.56150,1.57300,1.55680,1.55970,8505
1994.12.04,00:00,1.56000,1.57060,1.55400,1.56050,7885
1994.12.11,00:00,1.56000,1.56700,1.55610,1.56350,3683
1995.01.01,00:00,1.56370,1.56750,1.54750,1.55000,8235
1995.01.08,00:00,1.55100,1.57650,1.55030,1.57050,10125
1995.01.15,00:00,1.56850,1.59220,1.56090,1.58860,9525
1995.01.22,00:00,1.58620,1.60360,1.58400,1.58950,9775
1995.01.29,00:00,1.58800,1.59880,1.55950,1.56400,10305
1995.02.05,00:00,1.56050,1.56730,1.54910,1.56150,9345
1995.02.12,00:00,1.56250,1.59050,1.55140,1.58200,11755
1995.02.19,00:00,1.58140,1.59790,1.57250,1.58900,11895
1995.02.26,00:00,1.57750,1.63330,1.57310,1.63200,16745
1995.03.05,00:00,1.63370,1.66840,1.56350,1.57450,38455
1995.03.12,00:00,1.57550,1.60600,1.57000,1.58370,16825
1995.03.19,00:00,1.58760,1.60180,1.56910,1.59320,15345
1995.03.26,00:00,1.59100,1.63450,1.58900,1.62200,16145
1995.04.02,00:00,1.62430,1.62800,1.59720,1.60780,18075
1995.04.09,00:00,1.60400,1.61800,1.58470,1.60220,16015
1995.04.16,00:00,1.60300,1.62650,1.60060,1.61150,14955
1995.04.23,00:00,1.61200,1.62550,1.59440,1.60920,17325
1995.04.30,00:00,1.61000,1.62500,1.59400,1.59700,11675
1995.05.07,00:00,1.60090,1.61120,1.54610,1.56440,19965
1995.05.14,00:00,1.56350,1.58150,1.55800,1.57150,14525
1995.05.21,00:00,1.56940,1.62130,1.56250,1.60370,17065
1995.05.28,00:00,1.60360,1.60980,1.57740,1.59380,18235
1995.06.04,00:00,1.58950,1.60350,1.58520,1.59300,10635
1995.06.11,00:00,1.59290,1.61850,1.59070,1.60460,12485
1995.06.18,00:00,1.60040,1.61250,1.59200,1.60580,10915
1995.06.25,00:00,1.60450,1.60770,1.56840,1.59570,16045
1995.07.02,00:00,1.59210,1.60530,1.58430,1.59660,11725
1995.07.09,00:00,1.59550,1.60650,1.58500,1.59570,9615
1995.07.16,00:00,1.59390,1.60350,1.58900,1.59560,7565
1995.07.23,00:00,1.59470,1.60500,1.58660,1.60060,8645
1995.07.30,00:00,1.60290,1.61200,1.59390,1.60630,10205
1995.08.06,00:00,1.60470,1.60960,1.56800,1.56940,9895
1995.08.13,00:00,1.56500,1.57970,1.52900,1.53910,17495
1995.08.20,00:00,1.53950,1.55400,1.52980,1.55090,11205
1995.08.27,00:00,1.54980,1.56100,1.53900,1.55750,9855
1995.09.03,00:00,1.55770,1.56230,1.54300,1.55020,8445
1995.09.10,00:00,1.56020,1.56100,1.54200,1.55100,9595
1995.09.17,00:00,1.54500,1.59900,1.54250,1.56940,12935
1995.09.24,00:00,1.57260,1.58570,1.56230,1.58500,9835
1995.10.01,00:00,1.58150,1.59610,1.57390,1.58380,11655
1995.10.08,00:00,1.58150,1.59350,1.56660,1.57590,9115
1995.10.15,00:00,1.57480,1.58110,1.56600,1.57280,7885
1995.10.22,00:00,1.57480,1.58800,1.56950,1.57730,9455
1995.10.29,00:00,1.57690,1.58410,1.57170,1.57900,8095
1995.11.05,00:00,1.57750,1.58700,1.56300,1.56600,8645
1995.11.12,00:00,1.56770,1.57140,1.53900,1.54310,12495
1995.11.19,00:00,1.54510,1.56660,1.53810,1.55980,9995
1995.11.26,00:00,1.55910,1.56120,1.52330,1.53120,12815
1995.12.03,00:00,1.53240,1.54700,1.52030,1.53290,10945
1995.12.10,00:00,1.53340,1.53770,1.52630,1.53470,4943
1995.12.31,00:00,1.54700,1.56050,1.54120,1.55110,9164
1996.01.07,00:00,1.54820,1.55460,1.53960,1.54700,7805
1996.01.14,00:00,1.54600,1.54800,1.50340,1.51070,9915
1996.01.21,00:00,1.51190,1.51960,1.49700,1.50450,10995
1996.01.28,00:00,1.50250,1.52670,1.50140,1.52560,8015
1996.02.04,00:00,1.52800,1.54570,1.52700,1.53150,8545
1996.02.11,00:00,1.52720,1.55350,1.52470,1.55220,8275
1996.02.18,00:00,1.54390,1.55240,1.53620,1.54010,8415
1996.02.25,00:00,1.54050,1.54490,1.52370,1.52900,8055
1996.03.03,00:00,1.52890,1.53340,1.51500,1.52390,7975
1996.03.10,00:00,1.52050,1.53200,1.51600,1.52960,7625
1996.03.17,00:00,1.52770,1.54150,1.52530,1.53680,6465
1996.03.24,00:00,1.53480,1.53610,1.51670,1.52690,8335
1996.03.31,00:00,1.52500,1.53220,1.52100,1.52950,5265
1996.04.07,00:00,1.52770,1.53320,1.50430,1.51450,8975
1996.04.14,00:00,1.51100,1.52550,1.50400,1.51420,8155
1996.04.21,00:00,1.51130,1.51870,1.50440,1.51220,6275
1996.04.28,00:00,1.51310,1.51560,1.48900,1.50750,10145
1996.05.05,00:00,1.50580,1.53000,1.50550,1.52090,7915
